70,1,12,0.315789,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
82,1,10,0.185185,2,0,0,0,0,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
101,1,17,0.288136,2,0,0,0,8,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
63,1,6,0.139535,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
107,1,11,0.142857,2,0,0,0,0,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
77,1,12,0.266667,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
56,1,8,0.250000,2,0,0,0,0,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
70,1,6,0.120000,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
78,1,8,0.148148,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
57,1,5,0.128205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
77,1,12,0.266667,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
157,1,18,0.159292,2,0,0,0,4,0,2,0,0,0,0,0,0,8,-1.000000,57.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
93,1,12,0.196721,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
238,1,34,0.200000,2,0,2,0,8,0,2,0,0,3,2,4,0,8,-1.000000,132.000000,-1.000000,-1.000000,25.000000,22.000000,17.333333,-1.000000
99,1,17,0.298246,2,0,0,0,8,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
96,1,10,0.147059,2,0,0,0,0,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
159,1,27,0.272727,2,0,2,0,8,0,2,0,0,1,0,1,0,8,-1.000000,70.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
104,1,17,0.274194,2,0,0,0,8,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
101,1,17,0.288136,2,0,0,0,8,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
149,1,18,0.171429,2,0,0,0,4,0,2,0,0,0,0,0,0,8,-1.000000,51.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
86,1,12,0.222222,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
82,1,12,0.240000,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
159,1,27,0.272727,2,0,2,0,8,0,2,0,0,1,0,1,0,8,-1.000000,70.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
51,1,6,0.193548,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
107,1,17,0.261538,2,0,0,0,8,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
155,1,27,0.284211,2,0,2,0,8,0,2,0,0,1,0,1,0,8,-1.000000,68.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
64,1,6,0.136364,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
78,1,12,0.260870,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
37,1,2,0.074074,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
157,1,27,0.278351,2,0,2,0,8,0,2,0,0,1,0,1,0,8,-1.000000,68.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
69,1,6,0.122449,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
92,1,10,0.156250,2,0,0,0,0,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
159,1,27,0.272727,2,0,2,0,8,0,2,0,0,1,0,1,0,8,-1.000000,69.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
62,1,6,0.142857,2,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
90,1,12,0.206897,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
79,1,16,0.372093,0,0,0,0,4,2,3,0,0,1,0,0,0,4,5.000000,11.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
94,1,12,0.193548,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
68,1,12,0.333333,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
95,1,12,0.190476,2,0,0,0,4,0,1,0,0,0,0,0,0,4,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
