123,1,57,0.982759,0,0,0,0,0,28,1,14,0,0,0,0,0,0,0.962963,-1.000000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
86,1,32,0.820513,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0.700000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
38,1,19,0.655172,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0.454545,2.166667,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
24,1,2,0.153846,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1.000000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
122,1,56,0.982456,0,0,0,0,0,28,0,14,0,0,0,0,0,0,0.962963,-1.000000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
35,1,9,0.321429,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
88,1,32,0.780488,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0.473684,2.090909,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
32,1,6,0.240000,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9.500000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
38,1,19,0.655172,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0.454545,2.166667,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
32,1,4,0.190476,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-1.000000,3.333333,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
30,1,4,0.173913,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-1.000000,5.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
31,1,4,0.166667,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-1.000000,5.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
45,1,17,0.653846,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0.555556,1.833333,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
167,1,31,0.310000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
74,1,34,0.790698,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0.476190,2.090909,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
88,1,32,0.780488,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0.473684,2.090909,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
38,1,24,0.774194,0,0,0,0,0,12,12,0,0,0,0,0,0,0,1.363636,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
27,1,4,0.200000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-1.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
34,1,9,0.333333,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4.750000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
24,1,2,0.153846,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1.000000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
32,1,16,0.640000,0,0,0,0,0,6,0,10,0,0,0,0,0,0,2.400000,-1.000000,1.666667,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
66,1,32,0.820513,0,0,0,0,0,21,1,10,0,0,0,0,0,0,0.750000,-1.000000,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
41,1,15,0.441176,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2.750000,3.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
43,1,18,0.500000,0,0,0,0,0,11,7,0,0,0,0,0,0,0,2.200000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
35,1,26,1.000000,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0.466667,2.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
28,1,21,1.000000,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0.285714,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
30,1,4,0.173913,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-1.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
